week,agent_role,action,reward,done,policy_type,model_name,tool_order,llm_order,difference,consensus_gap,state_json,next_state_json,info_json
2,Distributor,10,-32.0,False,llm,Qwen/Qwen3-4B,,10,,6,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 14, ""last_order"": 10, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 32.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
2,Factory,10,-32.0,False,llm,Qwen/Qwen3-4B,,10,,6,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 32.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
3,Retailer,56,-24.0,False,llm,Qwen/Qwen3-4B,,56,,54,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 4, ""last_order"": 8, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 4, ""last_order"": 56, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 20.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
3,Wholesaler,2,-24.0,False,llm,Qwen/Qwen3-4B,,2,,54,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 8, ""last_order"": 14, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 56, ""last_order"": 2, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 20.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
3,Distributor,5,-24.0,False,llm,Qwen/Qwen3-4B,,5,,54,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 14, ""last_order"": 10, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 2, ""last_order"": 5, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 20.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
3,Factory,10,-24.0,False,llm,Qwen/Qwen3-4B,,10,,54,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 5, ""last_order"": 10, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 20.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
4,Retailer,56,-154.3453125,False,llm,Qwen/Qwen3-4B,,56,,52,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 4, ""last_order"": 56, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 121.0, ""bullwhip"": 83.453125, ""negotiation_proposals"": null}"
4,Wholesaler,36,-154.3453125,False,llm,Qwen/Qwen3-4B,,36,,52,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 56, ""last_order"": 2, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 50, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 56, ""last_order"": 36, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 121.0, ""bullwhip"": 83.453125, ""negotiation_proposals"": null}"
4,Distributor,4,-154.3453125,False,llm,Qwen/Qwen3-4B,,4,,52,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 2, ""last_order"": 5, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 15, ""pipeline_inventory"": 15, ""last_customer_demand"": 36, ""last_order"": 4, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 121.0, ""bullwhip"": 83.453125, ""negotiation_proposals"": null}"
4,Factory,30,-154.3453125,False,llm,Qwen/Qwen3-4B,,30,,52,"{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 5, ""last_order"": 10, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 5, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 4, ""last_order"": 30, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 121.0, ""bullwhip"": 83.453125, ""negotiation_proposals"": null}"
5,Retailer,56,-320.76015625,False,llm,Qwen/Qwen3-4B,,56,,41,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 14, ""pipeline_inventory"": 14, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 255.0, ""bullwhip"": 67.60156250000001, ""negotiation_proposals"": null}"
5,Wholesaler,36,-320.76015625,False,llm,Qwen/Qwen3-4B,,36,,41,"{""inventory"": 0, ""backlog"": 50, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 56, ""last_order"": 36, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 96, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 56, ""last_order"": 36, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 255.0, ""bullwhip"": 67.60156250000001, ""negotiation_proposals"": null}"
5,Distributor,15,-320.76015625,False,llm,Qwen/Qwen3-4B,,15,,41,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 15, ""pipeline_inventory"": 15, ""last_customer_demand"": 36, ""last_order"": 4, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 22, ""incoming_shipments"": 9, ""pipeline_inventory"": 9, ""last_customer_demand"": 36, ""last_order"": 15, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 255.0, ""bullwhip"": 67.60156250000001, ""negotiation_proposals"": null}"
5,Factory,30,-320.76015625,False,llm,Qwen/Qwen3-4B,,30,,41,"{""inventory"": 5, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 4, ""last_order"": 30, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 11, ""backlog"": 0, ""incoming_shipments"": 40, ""pipeline_inventory"": 40, ""last_customer_demand"": 15, ""last_order"": 30, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 255.0, ""bullwhip"": 67.60156250000001, ""negotiation_proposals"": null}"
6,Retailer,56,-520.3278645833334,False,llm,Qwen/Qwen3-4B,,56,,26,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 414.0, ""bullwhip"": 68.27864583333333, ""negotiation_proposals"": null}"
6,Wholesaler,36,-520.3278645833334,False,llm,Qwen/Qwen3-4B,,36,,26,"{""inventory"": 0, ""backlog"": 96, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 56, ""last_order"": 36, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 146, ""incoming_shipments"": 19, ""pipeline_inventory"": 19, ""last_customer_demand"": 56, ""last_order"": 36, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 414.0, ""bullwhip"": 68.27864583333333, ""negotiation_proposals"": null}"
6,Distributor,36,-520.3278645833334,False,llm,Qwen/Qwen3-4B,,36,,26,"{""inventory"": 0, ""backlog"": 22, ""incoming_shipments"": 9, ""pipeline_inventory"": 9, ""last_customer_demand"": 36, ""last_order"": 15, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 53, ""incoming_shipments"": 19, ""pipeline_inventory"": 19, ""last_customer_demand"": 36, ""last_order"": 36, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 414.0, ""bullwhip"": 68.27864583333333, ""negotiation_proposals"": null}"
6,Factory,30,-520.3278645833334,False,llm,Qwen/Qwen3-4B,,30,,26,"{""inventory"": 11, ""backlog"": 0, ""incoming_shipments"": 40, ""pipeline_inventory"": 40, ""last_customer_demand"": 15, ""last_order"": 30, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 6, ""backlog"": 0, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 36, ""last_order"": 30, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 414.0, ""bullwhip"": 68.27864583333333, ""negotiation_proposals"": null}"
7,Retailer,56,-701.524609375,False,llm,Qwen/Qwen3-4B,,56,,26,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 558.0, ""bullwhip"": 70.24609375, ""negotiation_proposals"": null}"
7,Wholesaler,42,-701.524609375,False,llm,Qwen/Qwen3-4B,,42,,26,"{""inventory"": 0, ""backlog"": 146, ""incoming_shipments"": 19, ""pipeline_inventory"": 19, ""last_customer_demand"": 56, ""last_order"": 36, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 188, ""incoming_shipments"": 9, ""pipeline_inventory"": 9, ""last_customer_demand"": 56, ""last_order"": 42, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 558.0, ""bullwhip"": 70.24609375, ""negotiation_proposals"": null}"
7,Distributor,36,-701.524609375,False,llm,Qwen/Qwen3-4B,,36,,26,"{""inventory"": 0, ""backlog"": 53, ""incoming_shipments"": 19, ""pipeline_inventory"": 19, ""last_customer_demand"": 36, ""last_order"": 36, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 85, ""incoming_shipments"": 51, ""pipeline_inventory"": 51, ""last_customer_demand"": 42, ""last_order"": 36, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 558.0, ""bullwhip"": 70.24609375, ""negotiation_proposals"": null}"
7,Factory,30,-701.524609375,False,llm,Qwen/Qwen3-4B,,30,,26,"{""inventory"": 6, ""backlog"": 0, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 36, ""last_order"": 30, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 36, ""last_order"": 30, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 558.0, ""bullwhip"": 70.24609375, ""negotiation_proposals"": null}"
8,Retailer,64,-910.51890625,False,llm,Qwen/Qwen3-4B,,64,,34,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 56, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 19, ""pipeline_inventory"": 19, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 724.0, ""bullwhip"": 80.1890625, ""negotiation_proposals"": null}"
8,Wholesaler,56,-910.51890625,False,llm,Qwen/Qwen3-4B,,56,,34,"{""inventory"": 0, ""backlog"": 188, ""incoming_shipments"": 9, ""pipeline_inventory"": 9, ""last_customer_demand"": 56, ""last_order"": 42, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 239, ""incoming_shipments"": 19, ""pipeline_inventory"": 19, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 724.0, ""bullwhip"": 80.1890625, ""negotiation_proposals"": null}"
8,Distributor,42,-910.51890625,False,llm,Qwen/Qwen3-4B,,42,,34,"{""inventory"": 0, ""backlog"": 85, ""incoming_shipments"": 51, ""pipeline_inventory"": 51, ""last_customer_demand"": 42, ""last_order"": 36, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 112, ""incoming_shipments"": 66, ""pipeline_inventory"": 66, ""last_customer_demand"": 56, ""last_order"": 42, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 724.0, ""bullwhip"": 80.1890625, ""negotiation_proposals"": null}"
8,Factory,30,-910.51890625,False,llm,Qwen/Qwen3-4B,,30,,34,"{""inventory"": 0, ""backlog"": 0, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 36, ""last_order"": 30, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 6, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 42, ""last_order"": 30, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 724.0, ""bullwhip"": 80.1890625, ""negotiation_proposals"": null}"
9,Retailer,64,-1147.69765625,True,llm,Qwen/Qwen3-4B,,64,,34,"{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 19, ""pipeline_inventory"": 19, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 9, ""pipeline_inventory"": 9, ""last_customer_demand"": 8, ""last_order"": 64, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 914.0, ""bullwhip"": 91.9765625, ""negotiation_proposals"": null}"
9,Wholesaler,56,-1147.69765625,True,llm,Qwen/Qwen3-4B,,56,,34,"{""inventory"": 0, ""backlog"": 239, ""incoming_shipments"": 19, ""pipeline_inventory"": 19, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 299, ""incoming_shipments"": 51, ""pipeline_inventory"": 51, ""last_customer_demand"": 64, ""last_order"": 56, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 914.0, ""bullwhip"": 91.9765625, ""negotiation_proposals"": null}"
9,Distributor,56,-1147.69765625,True,llm,Qwen/Qwen3-4B,,56,,34,"{""inventory"": 0, ""backlog"": 112, ""incoming_shipments"": 66, ""pipeline_inventory"": 66, ""last_customer_demand"": 56, ""last_order"": 42, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 132, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 56, ""last_order"": 56, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 914.0, ""bullwhip"": 91.9765625, ""negotiation_proposals"": null}"
9,Factory,30,-1147.69765625,True,llm,Qwen/Qwen3-4B,,30,,34,"{""inventory"": 0, ""backlog"": 6, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 42, ""last_order"": 30, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 18, ""incoming_shipments"": 60, ""pipeline_inventory"": 60, ""last_customer_demand"": 56, ""last_order"": 30, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 914.0, ""bullwhip"": 91.9765625, ""negotiation_proposals"": null}"
0,Retailer,0,-76.0,False,llm,Qwen/Qwen3-4B,,0,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
0,Wholesaler,0,-76.0,False,llm,Qwen/Qwen3-4B,,0,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
0,Distributor,0,-76.0,False,llm,Qwen/Qwen3-4B,,0,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
0,Factory,0,-76.0,False,llm,Qwen/Qwen3-4B,,0,,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
1,Retailer,16,-72.0,False,llm,Qwen/Qwen3-4B,,16,,6,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 16, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
1,Wholesaler,10,-72.0,False,llm,Qwen/Qwen3-4B,,10,,6,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 16, ""last_order"": 10, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
1,Distributor,10,-72.0,False,llm,Qwen/Qwen3-4B,,10,,6,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
1,Factory,10,-72.0,False,llm,Qwen/Qwen3-4B,,10,,6,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
2,Retailer,8,-32.0,False,llm,Qwen/Qwen3-4B,,8,,6,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 16, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 4, ""last_order"": 8, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 32.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
2,Wholesaler,14,-32.0,False,llm,Qwen/Qwen3-4B,,14,,6,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 16, ""last_order"": 10, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 8, ""last_order"": 14, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 32.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
2,Distributor,10,-32.0,False,llm,Qwen/Qwen3-4B,,10,,6,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 10, ""last_order"": 10, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 10, ""backlog"": 0, ""incoming_shipments"": 10, ""pipeline_inventory"": 10, ""last_customer_demand"": 14, ""last_order"": 10, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 32.0, ""bullwhip"": null, ""negotiation_proposals"": null}"
