week,agent_role,action,reward,done,policy_type,model_name,tool_order,llm_order,difference,consensus_gap,state_json,next_state_json,info_json
0,Wholesaler,0,-76.0,False,llm,Qwen/Qwen3-4B,0,0,0,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
0,Distributor,0,-76.0,False,llm,Qwen/Qwen3-4B,0,0,0,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
0,Factory,0,-76.0,False,llm,Qwen/Qwen3-4B,0,0,0,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 0, ""lead_time"": 2}","{""cost"": 76.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
1,Retailer,0,-72.0,False,llm,Qwen/Qwen3-4B,0,0,0,0,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
1,Wholesaler,0,-72.0,False,llm,Qwen/Qwen3-4B,0,0,0,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
1,Distributor,0,-72.0,False,llm,Qwen/Qwen3-4B,0,0,0,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
1,Factory,0,-72.0,False,llm,Qwen/Qwen3-4B,0,0,0,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 1, ""lead_time"": 2}","{""cost"": 72.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
2,Retailer,0,-68.0,False,llm,Qwen/Qwen3-4B,0,0,0,0,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 68.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
2,Wholesaler,0,-68.0,False,llm,Qwen/Qwen3-4B,0,0,0,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 68.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
2,Distributor,0,-68.0,False,llm,Qwen/Qwen3-4B,0,0,0,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 68.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
2,Factory,0,-68.0,False,llm,Qwen/Qwen3-4B,0,0,0,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 2, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 2, ""lead_time"": 2}","{""cost"": 68.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
3,Retailer,0,-64.0,False,llm,Qwen/Qwen3-4B,0,0,0,0,"{""inventory"": 8, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 64.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
3,Wholesaler,0,-64.0,False,llm,Qwen/Qwen3-4B,0,0,0,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 64.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
3,Distributor,0,-64.0,False,llm,Qwen/Qwen3-4B,0,0,0,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 64.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
3,Factory,0,-64.0,False,llm,Qwen/Qwen3-4B,0,0,0,0,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 3, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 3, ""lead_time"": 2}","{""cost"": 64.0, ""bullwhip"": null, ""negotiation_proposals"": {""Retailer"": 0, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
4,Retailer,4,-70.025,False,llm,Qwen/Qwen3-4B,4,4,0,4,"{""inventory"": 4, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 68.0, ""bullwhip"": 0.25, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
4,Wholesaler,0,-70.025,False,llm,Qwen/Qwen3-4B,0,0,0,4,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 68.0, ""bullwhip"": 0.25, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
4,Distributor,0,-70.025,False,llm,Qwen/Qwen3-4B,0,0,0,4,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 68.0, ""bullwhip"": 0.25, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
4,Factory,0,-70.025,False,llm,Qwen/Qwen3-4B,0,0,0,4,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 4, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 4, ""lead_time"": 2}","{""cost"": 68.0, ""bullwhip"": 0.25, ""negotiation_proposals"": {""Retailer"": 4, ""Wholesaler"": 0, ""Distributor"": 0, ""Factory"": 0}}"
5,Retailer,20,-86.421875,False,llm,Qwen/Qwen3-4B,20,20,0,16,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 8, ""last_order"": 4, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 12, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 8, ""last_order"": 20, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 80.0, ""bullwhip"": 4.218750000000001, ""negotiation_proposals"": {""Retailer"": 20, ""Wholesaler"": 0, ""Distributor"": 4, ""Factory"": 4}}"
5,Wholesaler,4,-86.421875,False,llm,Qwen/Qwen3-4B,0,4,4,16,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 0, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 20, ""last_order"": 4, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 80.0, ""bullwhip"": 4.218750000000001, ""negotiation_proposals"": {""Retailer"": 20, ""Wholesaler"": 0, ""Distributor"": 4, ""Factory"": 4}}"
5,Distributor,4,-86.421875,False,llm,Qwen/Qwen3-4B,0,4,4,16,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 80.0, ""bullwhip"": 4.218750000000001, ""negotiation_proposals"": {""Retailer"": 20, ""Wholesaler"": 0, ""Distributor"": 4, ""Factory"": 4}}"
5,Factory,4,-86.421875,False,llm,Qwen/Qwen3-4B,0,4,4,16,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 0, ""last_order"": 0, ""current_week"": 5, ""lead_time"": 2}","{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 5, ""lead_time"": 2}","{""cost"": 80.0, ""bullwhip"": 4.218750000000001, ""negotiation_proposals"": {""Retailer"": 20, ""Wholesaler"": 0, ""Distributor"": 4, ""Factory"": 4}}"
6,Retailer,28,-93.22083333333333,False,llm,Qwen/Qwen3-4B,28,28,0,24,"{""inventory"": 0, ""backlog"": 12, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 8, ""last_order"": 20, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 28, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 80.0, ""bullwhip"": 12.208333333333334, ""negotiation_proposals"": {""Retailer"": 28, ""Wholesaler"": 24, ""Distributor"": 4, ""Factory"": 4}}"
6,Wholesaler,24,-93.22083333333333,False,llm,Qwen/Qwen3-4B,24,24,0,24,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 20, ""last_order"": 4, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 28, ""last_order"": 24, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 80.0, ""bullwhip"": 12.208333333333334, ""negotiation_proposals"": {""Retailer"": 28, ""Wholesaler"": 24, ""Distributor"": 4, ""Factory"": 4}}"
6,Distributor,4,-93.22083333333333,False,llm,Qwen/Qwen3-4B,0,4,4,24,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 24, ""last_order"": 4, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 80.0, ""bullwhip"": 12.208333333333334, ""negotiation_proposals"": {""Retailer"": 28, ""Wholesaler"": 24, ""Distributor"": 4, ""Factory"": 4}}"
6,Factory,4,-93.22083333333333,False,llm,Qwen/Qwen3-4B,0,4,4,24,"{""inventory"": 20, ""backlog"": 0, ""incoming_shipments"": 0, ""pipeline_inventory"": 0, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 6, ""lead_time"": 2}","{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 6, ""lead_time"": 2}","{""cost"": 80.0, ""bullwhip"": 12.208333333333334, ""negotiation_proposals"": {""Retailer"": 28, ""Wholesaler"": 24, ""Distributor"": 4, ""Factory"": 4}}"
7,Retailer,36,-175.584375,False,llm,Qwen/Qwen3-4B,36,36,0,44,"{""inventory"": 0, ""backlog"": 20, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 28, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 24, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 36, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 140.0, ""bullwhip"": 35.84375, ""negotiation_proposals"": {""Retailer"": 36, ""Wholesaler"": 60, ""Distributor"": 32, ""Factory"": 4}}"
7,Wholesaler,48,-175.584375,False,llm,Qwen/Qwen3-4B,60,48,12,44,"{""inventory"": 0, ""backlog"": 4, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 28, ""last_order"": 24, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 32, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 36, ""last_order"": 48, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 140.0, ""bullwhip"": 35.84375, ""negotiation_proposals"": {""Retailer"": 36, ""Wholesaler"": 60, ""Distributor"": 32, ""Factory"": 4}}"
7,Distributor,32,-175.584375,False,llm,Qwen/Qwen3-4B,32,32,0,44,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 24, ""last_order"": 4, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 8, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 48, ""last_order"": 32, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 140.0, ""bullwhip"": 35.84375, ""negotiation_proposals"": {""Retailer"": 36, ""Wholesaler"": 60, ""Distributor"": 32, ""Factory"": 4}}"
7,Factory,4,-175.584375,False,llm,Qwen/Qwen3-4B,0,4,4,44,"{""inventory"": 16, ""backlog"": 0, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 4, ""last_order"": 4, ""current_week"": 7, ""lead_time"": 2}","{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 32, ""last_order"": 4, ""current_week"": 7, ""lead_time"": 2}","{""cost"": 140.0, ""bullwhip"": 35.84375, ""negotiation_proposals"": {""Retailer"": 36, ""Wholesaler"": 60, ""Distributor"": 32, ""Factory"": 4}}"
8,Retailer,40,-377.4275,False,llm,Qwen/Qwen3-4B,40,40,0,12,"{""inventory"": 0, ""backlog"": 24, ""incoming_shipments"": 16, ""pipeline_inventory"": 16, ""last_customer_demand"": 8, ""last_order"": 36, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 8, ""last_order"": 40, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 296.0, ""bullwhip"": 74.275, ""negotiation_proposals"": {""Retailer"": 40, ""Wholesaler"": 50, ""Distributor"": 32, ""Factory"": 52}}"
8,Wholesaler,48,-377.4275,False,llm,Qwen/Qwen3-4B,100,48,52,12,"{""inventory"": 0, ""backlog"": 32, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 36, ""last_order"": 48, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 64, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 40, ""last_order"": 48, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 296.0, ""bullwhip"": 74.275, ""negotiation_proposals"": {""Retailer"": 40, ""Wholesaler"": 50, ""Distributor"": 32, ""Factory"": 52}}"
8,Distributor,48,-377.4275,False,llm,Qwen/Qwen3-4B,100,48,52,12,"{""inventory"": 0, ""backlog"": 8, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 48, ""last_order"": 32, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 52, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 48, ""last_order"": 48, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 296.0, ""bullwhip"": 74.275, ""negotiation_proposals"": {""Retailer"": 40, ""Wholesaler"": 50, ""Distributor"": 32, ""Factory"": 52}}"
8,Factory,52,-377.4275,False,llm,Qwen/Qwen3-4B,52,52,0,12,"{""inventory"": 12, ""backlog"": 0, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 32, ""last_order"": 4, ""current_week"": 8, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 48, ""last_order"": 52, ""current_week"": 8, ""lead_time"": 2}","{""cost"": 296.0, ""bullwhip"": 74.275, ""negotiation_proposals"": {""Retailer"": 40, ""Wholesaler"": 50, ""Distributor"": 32, ""Factory"": 52}}"
9,Retailer,32,-680.0565104166667,False,llm,Qwen/Qwen3-4B,32,32,0,20,"{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 4, ""pipeline_inventory"": 4, ""last_customer_demand"": 8, ""last_order"": 40, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 24, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 32, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 536.0, ""bullwhip"": 100.56510416666667, ""negotiation_proposals"": {""Retailer"": 32, ""Wholesaler"": 50, ""Distributor"": 52, ""Factory"": 52}}"
9,Wholesaler,50,-680.0565104166667,False,llm,Qwen/Qwen3-4B,100,50,50,20,"{""inventory"": 0, ""backlog"": 64, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 40, ""last_order"": 48, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 88, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 32, ""last_order"": 50, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 536.0, ""bullwhip"": 100.56510416666667, ""negotiation_proposals"": {""Retailer"": 32, ""Wholesaler"": 50, ""Distributor"": 52, ""Factory"": 52}}"
9,Distributor,52,-680.0565104166667,False,llm,Qwen/Qwen3-4B,100,52,48,20,"{""inventory"": 0, ""backlog"": 52, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 48, ""last_order"": 48, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 96, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 50, ""last_order"": 52, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 536.0, ""bullwhip"": 100.56510416666667, ""negotiation_proposals"": {""Retailer"": 32, ""Wholesaler"": 50, ""Distributor"": 52, ""Factory"": 52}}"
9,Factory,52,-680.0565104166667,False,llm,Qwen/Qwen3-4B,100,52,48,20,"{""inventory"": 0, ""backlog"": 16, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 48, ""last_order"": 52, ""current_week"": 9, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 60, ""incoming_shipments"": 56, ""pipeline_inventory"": 56, ""last_customer_demand"": 52, ""last_order"": 52, ""current_week"": 9, ""lead_time"": 2}","{""cost"": 536.0, ""bullwhip"": 100.56510416666667, ""negotiation_proposals"": {""Retailer"": 32, ""Wholesaler"": 50, ""Distributor"": 52, ""Factory"": 52}}"
10,Retailer,40,-967.1129464285714,False,llm,Qwen/Qwen3-4B,40,40,0,12,"{""inventory"": 0, ""backlog"": 24, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 32, ""current_week"": 10, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 28, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 8, ""last_order"": 40, ""current_week"": 10, ""lead_time"": 2}","{""cost"": 764.0, ""bullwhip"": 121.12946428571428, ""negotiation_proposals"": {""Retailer"": 40, ""Wholesaler"": 50, ""Distributor"": 52, ""Factory"": 56}}"
10,Wholesaler,50,-967.1129464285714,False,llm,Qwen/Qwen3-4B,100,50,50,12,"{""inventory"": 0, ""backlog"": 88, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 32, ""last_order"": 50, ""current_week"": 10, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 116, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 40, ""last_order"": 50, ""current_week"": 10, ""lead_time"": 2}","{""cost"": 764.0, ""bullwhip"": 121.12946428571428, ""negotiation_proposals"": {""Retailer"": 40, ""Wholesaler"": 50, ""Distributor"": 52, ""Factory"": 56}}"
10,Distributor,52,-967.1129464285714,False,llm,Qwen/Qwen3-4B,100,52,48,12,"{""inventory"": 0, ""backlog"": 96, ""incoming_shipments"": 20, ""pipeline_inventory"": 20, ""last_customer_demand"": 50, ""last_order"": 52, ""current_week"": 10, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 130, ""incoming_shipments"": 8, ""pipeline_inventory"": 8, ""last_customer_demand"": 50, ""last_order"": 52, ""current_week"": 10, ""lead_time"": 2}","{""cost"": 764.0, ""bullwhip"": 121.12946428571428, ""negotiation_proposals"": {""Retailer"": 40, ""Wholesaler"": 50, ""Distributor"": 52, ""Factory"": 56}}"
10,Factory,52,-967.1129464285714,False,llm,Qwen/Qwen3-4B,100,52,48,12,"{""inventory"": 0, ""backlog"": 60, ""incoming_shipments"": 56, ""pipeline_inventory"": 56, ""last_customer_demand"": 52, ""last_order"": 52, ""current_week"": 10, ""lead_time"": 2}","{""inventory"": 0, ""backlog"": 108, ""incoming_shipments"": 104, ""pipeline_inventory"": 104, ""last_customer_demand"": 52, ""last_order"": 52, ""current_week"": 10, ""lead_time"": 2}","{""cost"": 764.0, ""bullwhip"": 121.12946428571428, ""negotiation_proposals"": {""Retailer"": 40, ""Wholesaler"": 50, ""Distributor"": 52, ""Factory"": 56}}"
